Zeitpunkt;Schwebstoff-Konzentration [g/m^3];Prüfstatus;Schwebstoff-Fracht [t];Prüfstatus;Schwebstoff-Abtrag [t/m^2];Prüfstatus;Schwebstoff-Transport [kg/s];Prüfstatus
21.07.75;38,57;Rohdaten;685,81;Rohdaten;0,24;Rohdaten;7,94;Rohdaten
22.07.75;29,82;Rohdaten;447,36;Rohdaten;0,16;Rohdaten;5,18;Rohdaten
23.07.75;21,41;Rohdaten;274,54;Rohdaten;0,1;Rohdaten;3,18;Rohdaten
24.07.75;26,45;Rohdaten;345,27;Rohdaten;0,12;Rohdaten;4;Rohdaten
25.07.75;79,54;Rohdaten;1609,02;Rohdaten;0,57;Rohdaten;18,62;Rohdaten
26.07.75;108,21;Rohdaten;2280,93;Rohdaten;0,8;Rohdaten;26,4;Rohdaten
27.07.75;64,27;Rohdaten;1185,89;Rohdaten;0,42;Rohdaten;13,73;Rohdaten
28.07.75;30,33;Rohdaten;329,67;Rohdaten;0,12;Rohdaten;3,82;Rohdaten
29.07.75;27,46;Rohdaten;251,11;Rohdaten;0,09;Rohdaten;2,91;Rohdaten
30.07.75;23,13;Rohdaten;207,07;Rohdaten;0,07;Rohdaten;2,4;Rohdaten
31.07.75;27,71;Rohdaten;225,35;Rohdaten;0,08;Rohdaten;2,61;Rohdaten
01.08.75;21,49;Rohdaten;146,19;Rohdaten;0,05;Rohdaten;1,69;Rohdaten
02.08.75;21,8;Rohdaten;135,44;Rohdaten;0,05;Rohdaten;1,57;Rohdaten
03.08.75;22,81;Rohdaten;131,83;Rohdaten;0,05;Rohdaten;1,53;Rohdaten
04.08.75;24,68;Rohdaten;139,19;Rohdaten;0,05;Rohdaten;1,61;Rohdaten
05.08.75;23,92;Rohdaten;142,31;Rohdaten;0,05;Rohdaten;1,65;Rohdaten
06.08.75;22,82;Rohdaten;124,41;Rohdaten;0,04;Rohdaten;1,44;Rohdaten
07.08.75;24,1;Rohdaten;131,79;Rohdaten;0,05;Rohdaten;1,53;Rohdaten
08.08.75;24,13;Rohdaten;125,1;Rohdaten;0,04;Rohdaten;1,45;Rohdaten
09.08.75;27,45;Rohdaten;159,41;Rohdaten;0,06;Rohdaten;1,85;Rohdaten
10.08.75;31,03;Rohdaten;196,96;Rohdaten;0,07;Rohdaten;2,28;Rohdaten
11.08.75;33;Rohdaten;225,68;Rohdaten;0,08;Rohdaten;2,61;Rohdaten
12.08.75;29,54;Rohdaten;235,42;Rohdaten;0,08;Rohdaten;2,73;Rohdaten
13.08.75;28,41;Rohdaten;270,05;Rohdaten;0,1;Rohdaten;3,13;Rohdaten
14.08.75;29,02;Rohdaten;220,53;Rohdaten;0,08;Rohdaten;2,55;Rohdaten
15.08.75;29,76;Rohdaten;201,79;Rohdaten;0,07;Rohdaten;2,34;Rohdaten
16.08.75;28,22;Rohdaten;174,34;Rohdaten;0,06;Rohdaten;2,02;Rohdaten
17.08.75;21,01;Rohdaten;120,78;Rohdaten;0,04;Rohdaten;1,4;Rohdaten
18.08.75;23,58;Rohdaten;142,63;Rohdaten;0,05;Rohdaten;1,65;Rohdaten
19.08.75;20,38;Rohdaten;134,97;Rohdaten;0,05;Rohdaten;1,56;Rohdaten
20.08.75;20,1;Rohdaten;120,45;Rohdaten;0,04;Rohdaten;1,39;Rohdaten
21.08.75;21,57;Rohdaten;102,13;Rohdaten;0,04;Rohdaten;1,18;Rohdaten
22.08.75;20,51;Rohdaten;119,5;Rohdaten;0,04;Rohdaten;1,38;Rohdaten
23.08.75;11,27;Rohdaten;76,89;Rohdaten;0,03;Rohdaten;0,89;Rohdaten
24.08.75;14,58;Rohdaten;135,51;Rohdaten;0,05;Rohdaten;1,57;Rohdaten
25.08.75;89,9;Rohdaten;1837,45;Rohdaten;0,65;Rohdaten;21,27;Rohdaten
26.08.75;111,82;Rohdaten;2864,4;Rohdaten;1,01;Rohdaten;33,15;Rohdaten
27.08.75;56,46;Rohdaten;1197,73;Rohdaten;0,42;Rohdaten;13,86;Rohdaten
28.08.75;22,13;Rohdaten;330,39;Rohdaten;0,12;Rohdaten;3,82;Rohdaten
29.08.75;18,4;Rohdaten;191,16;Rohdaten;0,07;Rohdaten;2,21;Rohdaten
30.08.75;24,52;Rohdaten;237,81;Rohdaten;0,08;Rohdaten;2,75;Rohdaten
31.08.75;18,28;Rohdaten;153,3;Rohdaten;0,05;Rohdaten;1,77;Rohdaten
01.09.75;10,75;Rohdaten;71,67;Rohdaten;0,03;Rohdaten;0,83;Rohdaten
02.09.75;8,5;Rohdaten;57,97;Rohdaten;0,02;Rohdaten;0,67;Rohdaten
03.09.75;9,49;Rohdaten;60,68;Rohdaten;0,02;Rohdaten;0,7;Rohdaten
04.09.75;9,96;Rohdaten;60,15;Rohdaten;0,02;Rohdaten;0,7;Rohdaten
05.09.75;16,39;Rohdaten;99,09;Rohdaten;0,04;Rohdaten;1,15;Rohdaten
06.09.75;25,54;Rohdaten;162,94;Rohdaten;0,06;Rohdaten;1,89;Rohdaten
07.09.75;26,24;Rohdaten;136,46;Rohdaten;0,05;Rohdaten;1,58;Rohdaten
08.09.75;20,64;Rohdaten;106,28;Rohdaten;0,04;Rohdaten;1,23;Rohdaten
09.09.75;27,38;Rohdaten;170,51;Rohdaten;0,06;Rohdaten;1,97;Rohdaten
10.09.75;24,03;Rohdaten;136,98;Rohdaten;0,05;Rohdaten;1,59;Rohdaten
11.09.75;27,99;Rohdaten;157,82;Rohdaten;0,06;Rohdaten;1,83;Rohdaten
12.09.75;30,12;Rohdaten;172,43;Rohdaten;0,06;Rohdaten;2;Rohdaten
13.09.75;27,83;Rohdaten;162,7;Rohdaten;0,06;Rohdaten;1,88;Rohdaten
14.09.75;33,69;Rohdaten;173,73;Rohdaten;0,06;Rohdaten;2,01;Rohdaten
15.09.75;31,47;Rohdaten;148,84;Rohdaten;0,05;Rohdaten;1,72;Rohdaten
16.09.75;32,37;Rohdaten;152,09;Rohdaten;0,05;Rohdaten;1,76;Rohdaten
17.09.75;41,59;Rohdaten;155,02;Rohdaten;0,06;Rohdaten;1,79;Rohdaten
18.09.75;72,74;Rohdaten;265,69;Rohdaten;0,09;Rohdaten;3,08;Rohdaten
19.09.75;45,15;Rohdaten;168,9;Rohdaten;0,06;Rohdaten;1,96;Rohdaten
20.09.75;42,6;Rohdaten;161,43;Rohdaten;0,06;Rohdaten;1,87;Rohdaten
21.09.75;25,74;Rohdaten;149,3;Rohdaten;0,05;Rohdaten;1,73;Rohdaten
22.09.75;28;Rohdaten;156,32;Rohdaten;0,06;Rohdaten;1,81;Rohdaten
23.09.75;30,3;Rohdaten;158,76;Rohdaten;0,06;Rohdaten;1,84;Rohdaten
24.09.75;26,53;Rohdaten;139,12;Rohdaten;0,05;Rohdaten;1,61;Rohdaten
25.09.75;26,73;Rohdaten;133,4;Rohdaten;0,05;Rohdaten;1,54;Rohdaten
26.09.75;30,08;Rohdaten;152,76;Rohdaten;0,05;Rohdaten;1,77;Rohdaten
27.09.75;29,56;Rohdaten;152,48;Rohdaten;0,05;Rohdaten;1,77;Rohdaten
28.09.75;32,11;Rohdaten;155,81;Rohdaten;0,06;Rohdaten;1,8;Rohdaten
29.09.75;28,6;Rohdaten;139,5;Rohdaten;0,05;Rohdaten;1,62;Rohdaten
30.09.75;27,69;Rohdaten;137,93;Rohdaten;0,05;Rohdaten;1,6;Rohdaten
01.10.75;31,04;Rohdaten;147,35;Rohdaten;0,05;Rohdaten;1,71;Rohdaten
02.10.75;21,16;Rohdaten;99,86;Rohdaten;0,04;Rohdaten;1,16;Rohdaten
03.10.75;7,57;Rohdaten;35,26;Rohdaten;0,01;Rohdaten;0,41;Rohdaten
04.10.75;11,11;Rohdaten;52,49;Rohdaten;0,02;Rohdaten;0,61;Rohdaten
05.10.75;14,78;Rohdaten;65,86;Rohdaten;0,02;Rohdaten;0,76;Rohdaten
06.10.75;10,21;Rohdaten;40,74;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
07.10.75;10,28;Rohdaten;44,3;Rohdaten;0,02;Rohdaten;0,51;Rohdaten
08.10.75;11,53;Rohdaten;48,41;Rohdaten;0,02;Rohdaten;0,56;Rohdaten
09.10.75;15,14;Rohdaten;45,43;Rohdaten;0,02;Rohdaten;0,53;Rohdaten
10.10.75;18;Rohdaten;42,19;Rohdaten;0,02;Rohdaten;0,49;Rohdaten
11.10.75;17,84;Rohdaten;39,88;Rohdaten;0,01;Rohdaten;0,46;Rohdaten
12.10.75;16,58;Rohdaten;35,7;Rohdaten;0,01;Rohdaten;0,41;Rohdaten
13.10.75;12,06;Rohdaten;24,19;Rohdaten;0,01;Rohdaten;0,28;Rohdaten
14.10.75;7,63;Rohdaten;13;Rohdaten;0,01;Rohdaten;0,15;Rohdaten
15.10.75;7,85;Rohdaten;13,61;Rohdaten;0,01;Rohdaten;0,16;Rohdaten
16.10.75;9,41;Rohdaten;17,6;Rohdaten;0,01;Rohdaten;0,2;Rohdaten
17.10.75;10,77;Rohdaten;23,39;Rohdaten;0,01;Rohdaten;0,27;Rohdaten
18.10.75;11,45;Rohdaten;35,03;Rohdaten;0,01;Rohdaten;0,41;Rohdaten
19.10.75;14,67;Rohdaten;57,26;Rohdaten;0,02;Rohdaten;0,66;Rohdaten
20.10.75;23,22;Rohdaten;96,85;Rohdaten;0,03;Rohdaten;1,12;Rohdaten
21.10.75;19,59;Rohdaten;76,71;Rohdaten;0,03;Rohdaten;0,89;Rohdaten
22.10.75;15,75;Rohdaten;55,01;Rohdaten;0,02;Rohdaten;0,64;Rohdaten
23.10.75;14,48;Rohdaten;44,02;Rohdaten;0,02;Rohdaten;0,51;Rohdaten
24.10.75;15,16;Rohdaten;39,89;Rohdaten;0,01;Rohdaten;0,46;Rohdaten
25.10.75;21,53;Rohdaten;55,37;Rohdaten;0,02;Rohdaten;0,64;Rohdaten
26.10.75;25,91;Rohdaten;66,27;Rohdaten;0,02;Rohdaten;0,77;Rohdaten
27.10.75;21,12;Rohdaten;54,27;Rohdaten;0,02;Rohdaten;0,63;Rohdaten
28.10.75;15,44;Rohdaten;40,09;Rohdaten;0,01;Rohdaten;0,46;Rohdaten
29.10.75;10,62;Rohdaten;27,5;Rohdaten;0,01;Rohdaten;0,32;Rohdaten
30.10.75;8,58;Rohdaten;20,09;Rohdaten;0,01;Rohdaten;0,23;Rohdaten
31.10.75;7,7;Rohdaten;15,1;Rohdaten;0,01;Rohdaten;0,18;Rohdaten
01.11.75;10,4;Rohdaten;17,71;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
02.11.75;13,44;Rohdaten;21,04;Rohdaten;0,01;Rohdaten;0,24;Rohdaten
03.11.75;15,67;Rohdaten;23,96;Rohdaten;0,01;Rohdaten;0,28;Rohdaten
04.11.75;15,02;Rohdaten;25,41;Rohdaten;0,01;Rohdaten;0,29;Rohdaten
05.11.75;14,11;Rohdaten;26,74;Rohdaten;0,01;Rohdaten;0,31;Rohdaten
06.11.75;14,06;Rohdaten;28,53;Rohdaten;0,01;Rohdaten;0,33;Rohdaten
07.11.75;17,1;Rohdaten;32,06;Rohdaten;0,01;Rohdaten;0,37;Rohdaten
08.11.75;19,32;Rohdaten;34,14;Rohdaten;0,01;Rohdaten;0,4;Rohdaten
09.11.75;17,43;Rohdaten;30,14;Rohdaten;0,01;Rohdaten;0,35;Rohdaten
10.11.75;15,15;Rohdaten;25,57;Rohdaten;0,01;Rohdaten;0,3;Rohdaten
11.11.75;13,17;Rohdaten;22,18;Rohdaten;0,01;Rohdaten;0,26;Rohdaten
12.11.75;12,17;Rohdaten;22,67;Rohdaten;0,01;Rohdaten;0,26;Rohdaten
13.11.75;11,88;Rohdaten;25,04;Rohdaten;0,01;Rohdaten;0,29;Rohdaten
14.11.75;13,66;Rohdaten;32,54;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
15.11.75;13,91;Rohdaten;35,14;Rohdaten;0,01;Rohdaten;0,41;Rohdaten
16.11.75;8,49;Rohdaten;19,92;Rohdaten;0,01;Rohdaten;0,23;Rohdaten
17.11.75;4,62;Rohdaten;8,93;Rohdaten;0;Rohdaten;0,1;Rohdaten
18.11.75;7,52;Rohdaten;17,07;Rohdaten;0,01;Rohdaten;0,2;Rohdaten
19.11.75;10,98;Rohdaten;26,76;Rohdaten;0,01;Rohdaten;0,31;Rohdaten
20.11.75;28,24;Rohdaten;126,6;Rohdaten;0,05;Rohdaten;1,47;Rohdaten
21.11.75;87,76;Rohdaten;505,47;Rohdaten;0,18;Rohdaten;5,85;Rohdaten
22.11.75;33,37;Rohdaten;148,08;Rohdaten;0,05;Rohdaten;1,71;Rohdaten
23.11.75;27,99;Rohdaten;86,35;Rohdaten;0,03;Rohdaten;1;Rohdaten
24.11.75;24,37;Rohdaten;66,19;Rohdaten;0,02;Rohdaten;0,77;Rohdaten
25.11.75;20,7;Rohdaten;48,8;Rohdaten;0,02;Rohdaten;0,57;Rohdaten
26.11.75;18,75;Rohdaten;41,29;Rohdaten;0,02;Rohdaten;0,48;Rohdaten
27.11.75;17,04;Rohdaten;35,23;Rohdaten;0,01;Rohdaten;0,41;Rohdaten
28.11.75;15,65;Rohdaten;30,78;Rohdaten;0,01;Rohdaten;0,36;Rohdaten
29.11.75;14,73;Rohdaten;28,28;Rohdaten;0,01;Rohdaten;0,33;Rohdaten
30.11.75;15,53;Rohdaten;32,63;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
01.12.75;16,51;Rohdaten;37,71;Rohdaten;0,01;Rohdaten;0,44;Rohdaten
02.12.75;19,54;Rohdaten;47,55;Rohdaten;0,02;Rohdaten;0,55;Rohdaten
03.12.75;30,83;Rohdaten;76,71;Rohdaten;0,03;Rohdaten;0,89;Rohdaten
04.12.75;38,3;Rohdaten;96,19;Rohdaten;0,03;Rohdaten;1,11;Rohdaten
05.12.75;30,52;Rohdaten;77,52;Rohdaten;0,03;Rohdaten;0,9;Rohdaten
06.12.75;23,18;Rohdaten;59,84;Rohdaten;0,02;Rohdaten;0,69;Rohdaten
07.12.75;22,4;Rohdaten;58;Rohdaten;0,02;Rohdaten;0,67;Rohdaten
08.12.75;22,3;Rohdaten;57,84;Rohdaten;0,02;Rohdaten;0,67;Rohdaten
09.12.75;20,96;Rohdaten;53,57;Rohdaten;0,02;Rohdaten;0,62;Rohdaten
10.12.75;15,59;Rohdaten;35,94;Rohdaten;0,01;Rohdaten;0,42;Rohdaten
11.12.75;11,81;Rohdaten;22,54;Rohdaten;0,01;Rohdaten;0,26;Rohdaten
12.12.75;14,76;Rohdaten;27,76;Rohdaten;0,01;Rohdaten;0,32;Rohdaten
13.12.75;17,84;Rohdaten;33,45;Rohdaten;0,01;Rohdaten;0,39;Rohdaten
14.12.75;19,11;Rohdaten;34,61;Rohdaten;0,01;Rohdaten;0,4;Rohdaten
15.12.75;20,21;Rohdaten;35,32;Rohdaten;0,01;Rohdaten;0,41;Rohdaten
16.12.75;21,38;Rohdaten;36,62;Rohdaten;0,01;Rohdaten;0,42;Rohdaten
17.12.75;22,9;Rohdaten;40,25;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
