Datum;Mittelwert;Maximum;Minimum;Prüfstatus
30.06.02;77;98;63;Geprueft
01.07.02;71;80;63;Geprueft
02.07.02;82;87;77;Geprueft
03.07.02;80;86;74;Geprueft
04.07.02;114;141;83;Geprueft
05.07.02;106;130;94;Geprueft
06.07.02;81;97;69;Geprueft
07.07.02;84;89;77;Geprueft
08.07.02;86;93;77;Geprueft
09.07.02;88;107;75;Geprueft
10.07.02;86;92;77;Geprueft
11.07.02;86;91;79;Geprueft
12.07.02;78;84;72;Geprueft
13.07.02;70;76;62;Geprueft
14.07.02;75;81;68;Geprueft
15.07.02;82;86;77;Geprueft
16.07.02;79;84;74;Geprueft
17.07.02;90;106;79;Geprueft
18.07.02;132;142;106;Geprueft
19.07.02;107;129;86;Geprueft
20.07.02;83;90;76;Geprueft
21.07.02;74;82;67;Geprueft
22.07.02;72;80;65;Geprueft
23.07.02;77;81;72;Geprueft
24.07.02;78;81;75;Geprueft
25.07.02;82;101;72;Geprueft
26.07.02;105;111;97;Geprueft
27.07.02;90;105;81;Geprueft
28.07.02;71;83;63;Geprueft
29.07.02;63;70;58;Geprueft
30.07.02;62;70;58;Geprueft
31.07.02;72;85;63;Geprueft
01.08.02;89;106;75;Geprueft
02.08.02;151;173;101;Geprueft
03.08.02;113;145;98;Geprueft
04.08.02;125;157;99;Geprueft
05.08.02;139;150;129;Geprueft
06.08.02;121;146;114;Geprueft
07.08.02;204;234;146;Geprueft
08.08.02;171;191;150;Geprueft
09.08.02;139;150;132;Geprueft
10.08.02;131;139;122;Geprueft
11.08.02;138;184;121;Geprueft
12.08.02;269;316;183;Geprueft
13.08.02;260;295;247;Geprueft
14.08.02;248;253;243;Geprueft
15.08.02;231;244;217;Geprueft
16.08.02;195;218;162;Geprueft
17.08.02;143;163;121;Geprueft
18.08.02;118;123;111;Geprueft
19.08.02;114;120;109;Geprueft
20.08.02;109;115;106;Geprueft
21.08.02;121;133;109;Geprueft
22.08.02;128;136;118;Geprueft
23.08.02;106;120;93;Geprueft
24.08.02;95;105;86;Geprueft
25.08.02;87;95;81;Geprueft
26.08.02;96;105;84;Geprueft
27.08.02;98;105;90;Geprueft
28.08.02;95;101;88;Geprueft
29.08.02;95;101;87;Geprueft
30.08.02;84;95;77;Geprueft
31.08.02;76;84;67;Geprueft
01.09.02;101;146;70;Geprueft
02.09.02;148;159;133;Geprueft
03.09.02;125;134;122;Geprueft
04.09.02;114;124;104;Geprueft
05.09.02;120;124;113;Geprueft
06.09.02;107;121;97;Geprueft
07.09.02;91;100;82;Geprueft
08.09.02;84;89;80;Geprueft
09.09.02;85;90;81;Geprueft
10.09.02;105;118;90;Geprueft
11.09.02;112;124;101;Geprueft
12.09.02;99;108;91;Geprueft
13.09.02;91;101;84;Geprueft
14.09.02;83;90;77;Geprueft
15.09.02;77;81;72;Geprueft
16.09.02;83;88;75;Geprueft
17.09.02;86;89;82;Geprueft
18.09.02;84;88;79;Geprueft
19.09.02;84;91;77;Geprueft
20.09.02;91;108;81;Geprueft
21.09.02;128;134;108;Geprueft
22.09.02;108;124;101;Geprueft
23.09.02;110;118;103;Geprueft
24.09.02;173;216;105;Geprueft
25.09.02;190;214;168;Geprueft
26.09.02;153;168;139;Geprueft
27.09.02;154;162;148;Geprueft
28.09.02;174;185;162;Geprueft
29.09.02;146;162;136;Geprueft
30.09.02;136;144;127;Geprueft
01.10.02;123;129;113;Geprueft
02.10.02;115;120;111;Geprueft
03.10.02;112;115;109;Geprueft
04.10.02;107;112;105;Geprueft
05.10.02;112;116;106;Geprueft
06.10.02;113;122;109;Geprueft
07.10.02;149;170;120;Geprueft
08.10.02;136;154;123;Geprueft
09.10.02;123;128;119;Geprueft
10.10.02;111;121;102;Geprueft
11.10.02;96;103;87;Geprueft
12.10.02;97;100;93;Geprueft
13.10.02;109;116;97;Geprueft
14.10.02;111;115;107;Geprueft
15.10.02;112;126;100;Geprueft
16.10.02;114;127;105;Geprueft
17.10.02;103;122;93;Geprueft
18.10.02;156;169;122;Geprueft
19.10.02;136;154;123;Geprueft
20.10.02;117;124;113;Geprueft
21.10.02;109;114;102;Geprueft
22.10.02;103;108;97;Geprueft
23.10.02;97;104;89;Geprueft
24.10.02;101;106;97;Geprueft
25.10.02;97;101;93;Geprueft
26.10.02;90;101;74;Geprueft
27.10.02;79;84;73;Geprueft
28.10.02;82;95;69;Geprueft
29.10.02;87;95;79;Geprueft
30.10.02;85;94;73;Geprueft
31.10.02;87;92;84;Geprueft
01.11.02;82;94;66;Geprueft
02.11.02;80;101;72;Geprueft
03.11.02;115;153;101;Geprueft
04.11.02;171;187;153;Geprueft
05.11.02;189;195;182;Geprueft
06.11.02;161;182;148;Geprueft
07.11.02;136;148;131;Geprueft
08.11.02;128;133;118;Geprueft
09.11.02;117;124;113;Geprueft
10.11.02;145;151;122;Geprueft
11.11.02;142;164;132;Geprueft
12.11.02;164;178;148;Geprueft
13.11.02;140;149;131;Geprueft
14.11.02;130;135;125;Geprueft
15.11.02;123;128;117;Geprueft
16.11.02;122;125;117;Geprueft
17.11.02;118;121;114;Geprueft
18.11.02;117;122;113;Geprueft
19.11.02;123;136;116;Geprueft
20.11.02;130;145;116;Geprueft
21.11.02;117;125;107;Geprueft
22.11.02;110;117;101;Geprueft
23.11.02;120;127;105;Geprueft
24.11.02;101;109;92;Geprueft
25.11.02;99;117;88;Geprueft
26.11.02;95;99;90;Geprueft
27.11.02;87;93;79;Geprueft
28.11.02;86;91;81;Geprueft
29.11.02;91;105;82;Geprueft
30.11.02;109;113;102;Geprueft
01.12.02;99;106;91;Geprueft
02.12.02;92;103;84;Geprueft
03.12.02;101;105;96;Geprueft
04.12.02;99;105;93;Geprueft
05.12.02;95;99;92;Geprueft
06.12.02;89;94;82;Geprueft
07.12.02;82;88;76;Geprueft
08.12.02;82;91;72;Geprueft
09.12.02;77;85;67;Geprueft
10.12.02;82;90;76;Geprueft
11.12.02;86;89;83;Geprueft
12.12.02;83;92;65;Geprueft
13.12.02;81;87;75;Geprueft
14.12.02;74;80;64;Geprueft
15.12.02;66;75;57;Geprueft
16.12.02;62;70;52;Geprueft
17.12.02;92;111;67;Geprueft
18.12.02;97;106;90;Geprueft
19.12.02;85;90;82;Geprueft
20.12.02;82;84;78;Geprueft
21.12.02;79;85;77;Geprueft
22.12.02;100;107;85;Geprueft
23.12.02;107;116;95;Geprueft
24.12.02;98;113;86;Geprueft
25.12.02;83;86;80;Geprueft
26.12.02;78;81;73;Geprueft
27.12.02;74;77;71;Geprueft
28.12.02;78;81;73;Geprueft
29.12.02;95;107;74;Geprueft
30.12.02;104;109;95;Geprueft
31.12.02;102;107;95;Geprueft
01.01.03;97;101;95;Geprueft
02.01.03;94;101;91;Geprueft
03.01.03;109;113;98;Geprueft
04.01.03;106;108;104;Geprueft
05.01.03;102;104;100;Geprueft
06.01.03;95;100;91;Geprueft
07.01.03;101;116;84;Geprueft
08.01.03;105;110;99;Geprueft
09.01.03;102;107;96;Geprueft
10.01.03;104;109;98;Geprueft
11.01.03;92;101;85;Geprueft
12.01.03;85;89;79;Geprueft
13.01.03;84;90;76;Geprueft
14.01.03;91;96;86;Geprueft
15.01.03;92;98;85;Geprueft
16.01.03;91;96;87;Geprueft
17.01.03;90;92;87;Geprueft
18.01.03;87;92;80;Geprueft
19.01.03;80;84;69;Geprueft
20.01.03;76;84;69;Geprueft
21.01.03;81;88;75;Geprueft
22.01.03;89;94;83;Geprueft
23.01.03;84;91;77;Geprueft
24.01.03;87;93;79;Geprueft
25.01.03;82;94;68;Geprueft
26.01.03;66;74;55;Geprueft
27.01.03;72;82;61;Geprueft
28.01.03;86;100;79;Geprueft
29.01.03;97;101;90;Geprueft
30.01.03;89;95;81;Geprueft
31.01.03;81;91;74;Geprueft
01.02.03;86;96;72;Geprueft
02.02.03;69;76;56;Geprueft
03.02.03;62;68;52;Geprueft
04.02.03;72;79;63;Geprueft
05.02.03;77;84;71;Geprueft
06.02.03;80;85;76;Geprueft
07.02.03;72;82;66;Geprueft
08.02.03;71;78;64;Geprueft
09.02.03;61;71;54;Geprueft
10.02.03;56;63;52;Geprueft
11.02.03;59;70;50;Geprueft
12.02.03;71;77;62;Geprueft
13.02.03;72;78;69;Geprueft
14.02.03;68;74;60;Geprueft
15.02.03;68;73;58;Geprueft
16.02.03;56;64;50;Geprueft
17.02.03;58;81;49;Geprueft
18.02.03;64;70;59;Geprueft
19.02.03;63;71;50;Geprueft
20.02.03;55;62;52;Geprueft
21.02.03;55;63;51;Geprueft
22.02.03;54;63;48;Geprueft
23.02.03;47;48;46;Geprueft
24.02.03;46;48;43;Geprueft
25.02.03;49;59;46;Geprueft
26.02.03;55;62;47;Geprueft
27.02.03;58;66;51;Geprueft
28.02.03;60;66;55;Geprueft
01.03.03;57;68;48;Geprueft
02.03.03;50;58;47;Geprueft
03.03.03;66;72;50;Geprueft
04.03.03;66;70;60;Geprueft
05.03.03;66;74;59;Geprueft
06.03.03;71;77;64;Geprueft
07.03.03;95;107;74;Geprueft
08.03.03;109;139;98;Geprueft
09.03.03;96;104;89;Geprueft
10.03.03;94;99;89;Geprueft
11.03.03;101;108;97;Geprueft
12.03.03;118;141;106;Geprueft
13.03.03;148;154;140;Geprueft
14.03.03;129;142;120;Geprueft
15.03.03;117;121;109;Geprueft
16.03.03;102;109;97;Geprueft
17.03.03;93;97;83;Geprueft
18.03.03;86;92;79;Geprueft
19.03.03;82;95;67;Geprueft
20.03.03;80;86;73;Geprueft
21.03.03;81;86;76;Geprueft
22.03.03;81;86;73;Geprueft
23.03.03;84;88;79;Geprueft
24.03.03;86;95;75;Geprueft
25.03.03;88;103;77;Geprueft
26.03.03;90;95;86;Geprueft
27.03.03;95;100;91;Geprueft
28.03.03;83;102;51;Geprueft
29.03.03;73;78;67;Geprueft
30.03.03;72;78;65;Geprueft
31.03.03;81;96;68;Geprueft
01.04.03;87;96;78;Geprueft
02.04.03;79;84;72;Geprueft
03.04.03;82;94;75;Geprueft
04.04.03;80;94;76;Geprueft
05.04.03;72;76;67;Geprueft
06.04.03;72;76;67;Geprueft
07.04.03;73;83;69;Geprueft
08.04.03;70;80;60;Geprueft
09.04.03;67;76;60;Geprueft
10.04.03;65;80;45;Geprueft
11.04.03;67;73;64;Geprueft
12.04.03;66;73;61;Geprueft
13.04.03;59;61;56;Geprueft
14.04.03;65;74;56;Geprueft
15.04.03;69;79;62;Geprueft
16.04.03;69;74;61;Geprueft
17.04.03;74;79;68;Geprueft
18.04.03;70;78;59;Geprueft
19.04.03;61;68;54;Geprueft
20.04.03;60;66;52;Geprueft
21.04.03;59;66;52;Geprueft
22.04.03;64;78;51;Geprueft
23.04.03;75;83;67;Geprueft
24.04.03;80;84;74;Geprueft
25.04.03;71;79;66;Geprueft
26.04.03;75;82;65;Geprueft
27.04.03;70;77;61;Geprueft
28.04.03;72;78;61;Geprueft
29.04.03;73;79;67;Geprueft
30.04.03;78;87;70;Geprueft
01.05.03;81;86;72;Geprueft
02.05.03;72;78;66;Geprueft
03.05.03;69;77;57;Geprueft
04.05.03;61;67;54;Geprueft
05.05.03;62;73;51;Geprueft
06.05.03;69;83;60;Geprueft
07.05.03;77;86;71;Geprueft
08.05.03;80;94;76;Geprueft
09.05.03;80;93;74;Geprueft
10.05.03;83;88;74;Geprueft
11.05.03;81;85;76;Geprueft
12.05.03;76;81;71;Geprueft
13.05.03;79;99;68;Geprueft
14.05.03;117;122;99;Geprueft
15.05.03;98;115;86;Geprueft
16.05.03;88;91;83;Geprueft
17.05.03;80;85;73;Geprueft
18.05.03;71;80;62;Geprueft
19.05.03;71;81;61;Geprueft
20.05.03;82;86;73;Geprueft
21.05.03;84;87;80;Geprueft
22.05.03;80;86;75;Geprueft
23.05.03;76;82;70;Geprueft
24.05.03;66;79;57;Geprueft
25.05.03;58;63;55;Geprueft
26.05.03;60;71;56;Geprueft
27.05.03;64;78;56;Geprueft
28.05.03;65;74;58;Geprueft
29.05.03;67;73;62;Geprueft
30.05.03;61;71;56;Geprueft
31.05.03;71;76;64;Geprueft
01.06.03;73;80;65;Geprueft
02.06.03;75;82;67;Geprueft
03.06.03;81;84;75;Geprueft
04.06.03;77;96;71;Geprueft
05.06.03;79;92;74;Geprueft
06.06.03;95;113;81;Geprueft
07.06.03;81;91;70;Geprueft
08.06.03;72;77;64;Geprueft
09.06.03;72;76;62;Geprueft
10.06.03;80;97;72;Geprueft
11.06.03;88;101;80;Geprueft
12.06.03;88;92;78;Geprueft
13.06.03;84;91;78;Geprueft
14.06.03;75;82;68;Geprueft
15.06.03;68;74;63;Geprueft
16.06.03;77;87;64;Geprueft
17.06.03;83;91;74;Geprueft
18.06.03;80;89;68;Geprueft
19.06.03;83;97;72;Geprueft
20.06.03;68;80;57;Geprueft
21.06.03;64;70;57;Geprueft
22.06.03;66;72;59;Geprueft
23.06.03;67;75;60;Geprueft
24.06.03;68;77;56;Geprueft
25.06.03;73;81;66;Geprueft
26.06.03;74;82;61;Geprueft
27.06.03;69;79;61;Geprueft
28.06.03;67;78;55;Geprueft
29.06.03;60;68;53;Geprueft
30.06.03;56;66;50;Geprueft
01.07.03;69;79;56;Geprueft
02.07.03;70;82;63;Geprueft
03.07.03;68;76;56;Geprueft
04.07.03;69;76;61;Geprueft
05.07.03;61;70;55;Geprueft
06.07.03;53;60;51;Geprueft
07.07.03;51;56;49;Geprueft
08.07.03;54;64;49;Geprueft
09.07.03;57;64;49;Geprueft
10.07.03;52;62;47;Geprueft
11.07.03;49;54;46;Geprueft
12.07.03;47;50;45;Geprueft
13.07.03;50;53;47;Geprueft
14.07.03;49;52;47;Geprueft
15.07.03;47;48;46;Geprueft
16.07.03;47;50;45;Geprueft
17.07.03;56;66;48;Geprueft
18.07.03;56;64;49;Geprueft
19.07.03;51;54;48;Geprueft
20.07.03;49;52;47;Geprueft
21.07.03;49;52;45;Geprueft
22.07.03;49;52;47;Geprueft
23.07.03;51;59;47;Geprueft
24.07.03;52;80;46;Geprueft
25.07.03;84;109;62;Geprueft
26.07.03;56;65;50;Geprueft
27.07.03;52;64;48;Geprueft
28.07.03;87;108;52;Geprueft
29.07.03;80;86;70;Geprueft
30.07.03;75;87;61;Geprueft
31.07.03;66;73;59;Geprueft
01.08.03;64;71;55;Geprueft
02.08.03;74;105;65;Geprueft
03.08.03;68;72;64;Geprueft
04.08.03;53;69;44;Geprueft
05.08.03;51;60;48;Geprueft
06.08.03;54;61;49;Geprueft
07.08.03;54;58;49;Geprueft
08.08.03;51;57;48;Geprueft
09.08.03;51;56;48;Geprueft
10.08.03;49;52;46;Geprueft
11.08.03;48;50;47;Geprueft
12.08.03;48;49;47;Geprueft
13.08.03;48;50;47;Geprueft
14.08.03;48;51;44;Geprueft
15.08.03;50;59;46;Geprueft
16.08.03;51;59;46;Geprueft
17.08.03;48;51;47;Geprueft
18.08.03;50;62;47;Geprueft
19.08.03;58;69;51;Geprueft
20.08.03;50;57;47;Geprueft
21.08.03;54;68;48;Geprueft
22.08.03;51;66;47;Geprueft
23.08.03;49;51;48;Geprueft
24.08.03;48;50;47;Geprueft
25.08.03;47;48;46;Geprueft
26.08.03;47;48;46;Geprueft
27.08.03;47;52;45;Geprueft
28.08.03;48;49;46;Geprueft
29.08.03;48;50;46;Geprueft
30.08.03;49;53;48;Geprueft
31.08.03;59;78;47;Geprueft
01.09.03;60;75;48;Geprueft
02.09.03;53;64;48;Geprueft
03.09.03;59;64;53;Geprueft
04.09.03;58;67;51;Geprueft
05.09.03;52;63;48;Geprueft
06.09.03;55;66;48;Geprueft
07.09.03;48;50;46;Geprueft
08.09.03;48;52;45;Geprueft
09.09.03;50;55;47;Geprueft
10.09.03;54;65;47;Geprueft
11.09.03;56;73;48;Geprueft
12.09.03;71;97;60;Geprueft
13.09.03;83;101;70;Geprueft
14.09.03;75;84;62;Geprueft
15.09.03;67;75;58;Geprueft
16.09.03;70;74;64;Geprueft
17.09.03;72;79;64;Geprueft
18.09.03;69;79;54;Geprueft
19.09.03;65;72;57;Geprueft
20.09.03;62;70;52;Geprueft
21.09.03;50;58;45;Geprueft
22.09.03;47;54;45;Geprueft
23.09.03;59;74;46;Geprueft
24.09.03;85;99;71;Geprueft
25.09.03;68;81;56;Geprueft
26.09.03;60;67;53;Geprueft
27.09.03;57;67;48;Geprueft
28.09.03;47;51;45;Geprueft
29.09.03;50;58;47;Geprueft
30.09.03;59;67;52;Geprueft
01.10.03;60;68;51;Geprueft
02.10.03;55;59;51;Geprueft
03.10.03;54;62;49;Geprueft
04.10.03;54;59;50;Geprueft
05.10.03;91;141;57;Geprueft
06.10.03;152;165;137;Geprueft
07.10.03;122;138;106;Geprueft
08.10.03;121;129;106;Geprueft
09.10.03;136;166;109;Geprueft
10.10.03;190;213;166;Geprueft
11.10.03;162;182;144;Geprueft
12.10.03;137;147;130;Geprueft
13.10.03;135;142;124;Geprueft
14.10.03;111;129;104;Geprueft
15.10.03;102;108;90;Geprueft
16.10.03;100;104;95;Geprueft
17.10.03;93;98;82;Geprueft
18.10.03;88;92;85;Geprueft
19.10.03;80;85;72;Geprueft
20.10.03;85;92;77;Geprueft
21.10.03;80;86;74;Geprueft
22.10.03;79;86;75;Geprueft
23.10.03;82;89;75;Geprueft
24.10.03;89;93;81;Geprueft
25.10.03;86;95;74;Geprueft
26.10.03;72;77;65;Geprueft
27.10.03;70;79;64;Geprueft
28.10.03;66;72;60;Geprueft
29.10.03;62;66;56;Geprueft
30.10.03;59;68;54;Geprueft
31.10.03;59;64;55;Geprueft
01.11.03;58;64;54;Geprueft
02.11.03;53;56;50;Geprueft
03.11.03;51;54;50;Geprueft
04.11.03;54;63;50;Geprueft
05.11.03;59;69;54;Geprueft
06.11.03;61;69;54;Geprueft
07.11.03;64;78;53;Geprueft
08.11.03;54;63;43;Geprueft
09.11.03;43;51;38;Geprueft
10.11.03;46;64;37;Geprueft
11.11.03;58;66;51;Geprueft
12.11.03;59;67;51;Geprueft
13.11.03;62;77;51;Geprueft
14.11.03;77;85;66;Geprueft
15.11.03;62;69;53;Geprueft
16.11.03;52;63;43;Geprueft
17.11.03;55;66;44;Geprueft
18.11.03;61;71;51;Geprueft
19.11.03;53;63;44;Geprueft
20.11.03;50;60;36;Geprueft
21.11.03;54;58;45;Geprueft
22.11.03;53;59;49;Geprueft
23.11.03;49;51;47;Geprueft
24.11.03;48;51;44;Geprueft
25.11.03;52;60;48;Geprueft
26.11.03;60;65;47;Geprueft
27.11.03;58;63;52;Geprueft
28.11.03;61;68;52;Geprueft
29.11.03;69;73;62;Geprueft
30.11.03;58;70;52;Geprueft
01.12.03;53;61;52;Geprueft
02.12.03;52;60;48;Geprueft
03.12.03;52;56;49;Geprueft
04.12.03;56;61;52;Geprueft
05.12.03;52;55;49;Geprueft
06.12.03;48;52;46;Geprueft
07.12.03;50;55;47;Geprueft
08.12.03;49;53;46;Geprueft
09.12.03;50;55;46;Geprueft
10.12.03;60;63;55;Geprueft
11.12.03;53;60;49;Geprueft
12.12.03;50;59;48;Geprueft
13.12.03;53;62;46;Geprueft
14.12.03;47;53;46;Geprueft
15.12.03;53;58;49;Geprueft
16.12.03;50;52;46;Geprueft
17.12.03;50;52;48;Geprueft
18.12.03;50;53;48;Geprueft
19.12.03;51;55;48;Geprueft
20.12.03;47;49;47;Geprueft
21.12.03;48;49;47;Geprueft
22.12.03;49;50;48;Geprueft
23.12.03;53;58;49;Geprueft
24.12.03;49;57;46;Geprueft
25.12.03;47;49;46;Geprueft
26.12.03;46;47;46;Geprueft
27.12.03;46;46;46;Geprueft
28.12.03;46;46;46;Geprueft
29.12.03;46;48;44;Geprueft
30.12.03;46;47;45;Geprueft
31.12.03;48;50;47;Geprueft
01.01.04;48;53;46;Geprueft
02.01.04;46;48;46;Geprueft
03.01.04;48;52;46;Geprueft
04.01.04;47;48;45;Geprueft
05.01.04;46;48;45;Geprueft
06.01.04;48;50;46;Geprueft
07.01.04;49;54;46;Geprueft
08.01.04;51;54;49;Geprueft
09.01.04;49;52;48;Geprueft
10.01.04;59;64;51;Geprueft
11.01.04;57;63;53;Geprueft
12.01.04;72;87;53;Geprueft
13.01.04;98;110;86;Geprueft
14.01.04;127;144;109;Geprueft
15.01.04;113;131;101;Geprueft
16.01.04;91;102;82;Geprueft
17.01.04;81;86;76;Geprueft
18.01.04;74;80;67;Geprueft
19.01.04;67;71;60;Geprueft
20.01.04;76;85;66;Geprueft
21.01.04;85;88;81;Geprueft
22.01.04;81;85;77;Geprueft
23.01.04;75;80;66;Geprueft
24.01.04;67;70;60;Geprueft
25.01.04;60;67;55;Geprueft
26.01.04;57;59;54;Geprueft
27.01.04;63;69;57;Geprueft
28.01.04;60;64;55;Geprueft
29.01.04;57;61;54;Geprueft
30.01.04;54;55;51;Geprueft
31.01.04;50;55;47;Geprueft
01.02.04;50;52;49;Geprueft
02.02.04;52;55;50;Geprueft
03.02.04;64;68;54;Geprueft
04.02.04;64;70;57;Geprueft
05.02.04;63;68;59;Geprueft
06.02.04;68;70;64;Geprueft
07.02.04;72;79;68;Geprueft
08.02.04;68;75;63;Geprueft
09.02.04;67;73;62;Geprueft
10.02.04;75;81;64;Geprueft
11.02.04;67;74;60;Geprueft
12.02.04;79;89;72;Geprueft
13.02.04;73;88;63;Geprueft
14.02.04;63;67;57;Geprueft
15.02.04;60;64;56;Geprueft
16.02.04;56;60;53;Geprueft
17.02.04;59;63;55;Geprueft
18.02.04;54;60;51;Geprueft
19.02.04;55;60;50;Geprueft
20.02.04;55;59;51;Geprueft
21.02.04;50;54;46;Geprueft
22.02.04;53;59;49;Geprueft
23.02.04;63;69;57;Geprueft
24.02.04;61;67;55;Geprueft
25.02.04;58;65;53;Geprueft
26.02.04;66;69;62;Geprueft
27.02.04;63;69;58;Geprueft
28.02.04;66;70;62;Geprueft
29.02.04;60;65;55;Geprueft
01.03.04;59;65;52;Geprueft
02.03.04;57;63;53;Geprueft
03.03.04;58;64;53;Geprueft
04.03.04;58;64;52;Geprueft
05.03.04;55;59;52;Geprueft
06.03.04;54;62;52;Geprueft
07.03.04;55;61;51;Geprueft
08.03.04;53;57;51;Geprueft
09.03.04;55;60;53;Geprueft
10.03.04;52;55;49;Geprueft
11.03.04;51;52;47;Geprueft
12.03.04;50;62;46;Geprueft
13.03.04;75;99;52;Geprueft
14.03.04;85;88;81;Geprueft
15.03.04;90;93;85;Geprueft
16.03.04;97;102;91;Geprueft
17.03.04;103;108;98;Geprueft
18.03.04;112;115;107;Geprueft
19.03.04;110;132;88;Geprueft
20.03.04;106;109;103;Geprueft
21.03.04;105;108;101;Geprueft
22.03.04;105;109;101;Geprueft
23.03.04;104;109;99;Geprueft
24.03.04;112;121;109;Geprueft
25.03.04;114;122;84;Geprueft
26.03.04;90;110;78;Geprueft
27.03.04;84;89;80;Geprueft
28.03.04;77;84;72;Geprueft
29.03.04;79;85;73;Geprueft
30.03.04;88;91;82;Geprueft
31.03.04;96;102;88;Geprueft
01.04.04;100;107;91;Geprueft
02.04.04;115;120;107;Geprueft
03.04.04;113;116;110;Geprueft
04.04.04;102;111;94;Geprueft
05.04.04;103;111;95;Geprueft
06.04.04;106;109;102;Geprueft
07.04.04;106;110;101;Geprueft
08.04.04;101;109;93;Geprueft
09.04.04;87;102;80;Geprueft
10.04.04;79;84;72;Geprueft
11.04.04;75;79;71;Geprueft
12.04.04;77;80;72;Geprueft
13.04.04;80;87;71;Geprueft
14.04.04;91;99;85;Geprueft
15.04.04;89;94;81;Geprueft
16.04.04;87;89;83;Geprueft
17.04.04;82;87;76;Geprueft
18.04.04;78;87;73;Geprueft
19.04.04;81;95;75;Geprueft
20.04.04;92;99;85;Geprueft
21.04.04;91;98;87;Geprueft
22.04.04;87;97;81;Geprueft
23.04.04;91;99;85;Geprueft
24.04.04;138;156;97;Geprueft
25.04.04;113;140;97;Geprueft
26.04.04;97;101;92;Geprueft
27.04.04;96;101;92;Geprueft
28.04.04;96;99;93;Geprueft
29.04.04;94;96;91;Geprueft
30.04.04;94;105;83;Geprueft
01.05.04;87;95;81;Geprueft
02.05.04;91;98;83;Geprueft
03.05.04;95;104;89;Geprueft
04.05.04;101;103;99;Geprueft
05.05.04;97;107;81;Geprueft
06.05.04;99;102;97;Geprueft
07.05.04;101;103;97;Geprueft
08.05.04;88;99;81;Geprueft
09.05.04;80;86;74;Geprueft
10.05.04;83;88;75;Geprueft
11.05.04;82;87;79;Geprueft
12.05.04;84;87;81;Geprueft
13.05.04;84;113;70;Geprueft
14.05.04;104;115;92;Geprueft
15.05.04;81;92;72;Geprueft
16.05.04;86;122;70;Geprueft
17.05.04;108;117;103;Geprueft
18.05.04;100;104;97;Geprueft
19.05.04;94;100;87;Geprueft
20.05.04;87;94;82;Geprueft
21.05.04;84;93;79;Geprueft
22.05.04;99;107;91;Geprueft
23.05.04;99;107;90;Geprueft
24.05.04;86;90;77;Geprueft
25.05.04;83;89;76;Geprueft
26.05.04;81;87;74;Geprueft
27.05.04;81;88;74;Geprueft
28.05.04;90;96;83;Geprueft
29.05.04;88;97;79;Geprueft
30.05.04;72;81;65;Geprueft
31.05.04;65;68;62;Geprueft
01.06.04;73;82;67;Geprueft
02.06.04;82;90;75;Geprueft
03.06.04;111;179;89;Geprueft
04.06.04;218;234;179;Geprueft
05.06.04;225;232;215;Geprueft
06.06.04;217;226;209;Geprueft
07.06.04;184;210;160;Geprueft
08.06.04;146;162;130;Geprueft
09.06.04;122;134;115;Geprueft
10.06.04;112;121;99;Geprueft
11.06.04;107;111;103;Geprueft
12.06.04;107;110;103;Geprueft
13.06.04;103;108;98;Geprueft
14.06.04;108;115;101;Geprueft
15.06.04;104;114;84;Geprueft
16.06.04;105;114;100;Geprueft
17.06.04;116;122;106;Geprueft
18.06.04;111;120;105;Geprueft
19.06.04;122;126;109;Geprueft
20.06.04;116;122;108;Geprueft
21.06.04;124;135;101;Geprueft
22.06.04;105;116;96;Geprueft
23.06.04;103;120;95;Geprueft
24.06.04;100;111;94;Geprueft
25.06.04;95;98;91;Geprueft
26.06.04;95;96;93;Geprueft
27.06.04;92;95;89;Geprueft
28.06.04;102;109;91;Geprueft
29.06.04;92;107;84;Geprueft
30.06.04;89;93;82;Geprueft
01.07.04;89;93;84;Geprueft
02.07.04;87;91;84;Geprueft
03.07.04;78;87;71;Geprueft
04.07.04;75;80;69;Geprueft
05.07.04;77;81;73;Geprueft
06.07.04;85;93;77;Geprueft
07.07.04;90;97;80;Geprueft
08.07.04;84;88;80;Geprueft
09.07.04;98;115;85;Geprueft
10.07.04;102;114;92;Geprueft
11.07.04;88;96;79;Geprueft
12.07.04;80;87;72;Geprueft
13.07.04;89;97;78;Geprueft
14.07.04;92;97;87;Geprueft
15.07.04;90;98;86;Geprueft
16.07.04;92;98;86;Geprueft
17.07.04;84;90;78;Geprueft
18.07.04;80;85;74;Geprueft
19.07.04;94;110;76;Geprueft
20.07.04;112;120;95;Geprueft
21.07.04;105;112;97;Geprueft
22.07.04;107;112;105;Geprueft
23.07.04;104;107;101;Geprueft
24.07.04;111;151;95;Geprueft
25.07.04;167;178;151;Geprueft
26.07.04;141;154;131;Geprueft
27.07.04;148;167;129;Geprueft
28.07.04;137;147;128;Geprueft
29.07.04;116;128;106;Geprueft
30.07.04;99;108;83;Geprueft
31.07.04;81;87;76;Geprueft
01.08.04;75;80;70;Geprueft
02.08.04;75;79;71;Geprueft
03.08.04;76;82;71;Geprueft
04.08.04;77;80;72;Geprueft
05.08.04;71;75;62;Geprueft
06.08.04;70;77;62;Geprueft
07.08.04;74;81;65;Geprueft
08.08.04;62;72;56;Geprueft
09.08.04;59;69;55;Geprueft
10.08.04;66;73;61;Geprueft
11.08.04;71;79;65;Geprueft
12.08.04;70;81;62;Geprueft
13.08.04;71;77;61;Geprueft
